id_transacao,id_cliente,cpf,valor,tipo,banco_origem,banco_destino,data,data_part
d0fbf0f5-d0b8-4724-b043-0a3af0b90200,465ab20c-817b-46f7-a438-5472621f2363,751.908.462-02,6101.77,PIX,001,104,2025-06-29 11:08:08.781237,2025-06-29
eabc5188-dc9e-45ba-a7cd-fa78f27b539a,85838b48-9ff5-4031-9f8f-55570154350a,478.160.923-69,2999.93,PIX,001,033,2025-06-29 08:28:22.860632,2025-06-29
33d53248-87e4-4798-bab8-2f41756152cc,10708bc3-b5cd-40f9-ba9a-f322ae5c3b01,298.673.450-29,452.5,TED,001,104,2025-06-29 06:00:06.603999,2025-06-29
a6458e22-d6d1-4fb0-8d02-ee6433edca20,923c0f75-5872-4a86-a0f9-23cc788736ba,674.839.210-13,4115.59,DOC,237,104,2025-06-29 01:47:07.559030,2025-06-29
dcb0ff5e-caf6-44b0-89c2-e6b7b9566f30,b6e11c21-dbb5-4886-b3f7-3d5c679d4df6,926.708.154-30,2192.16,PIX,237,341,2025-06-29 09:54:21.660483,2025-06-29
ecceb2cb-1615-4a48-87da-a763b1556fe6,003aef4f-db16-43c2-9652-85b7129ddc4c,923.056.178-95,1895.48,PIX,033,104,2025-06-29 20:26:48.663839,2025-06-29
1c30d994-0d0a-46c8-b30b-18712bd55902,98f98d17-539d-43e2-bfc7-81aa0705e064,529.704.318-23,5518.16,Cartão,001,341,2025-06-29 03:27:52.558256,2025-06-29
d10595e0-3e68-4791-ae75-c7e599f2039c,ed9de23e-7237-4d0a-8d07-95cd7f0d013e,295.416.708-49,7437.27,TED,237,104,2025-06-29 08:41:45.146295,2025-06-29
eb50bcbe-16a1-4d42-bf84-f23b9d7d0174,cb270b5e-2d86-451a-8647-43893c2bf2e6,739.401.265-43,4447.06,PIX,104,104,2025-06-29 18:26:10.875158,2025-06-29
91e78278-49d3-4268-bf45-c4df6617f343,4af55717-2eae-420c-a85c-e29d65d1f895,792.843.510-14,1111.37,Cartão,104,033,2025-06-29 08:28:15.373469,2025-06-29
af0271b7-0b4b-4ef7-99ba-ffb2c1cb0a95,2b1ee5e2-ce1e-448f-978d-f7916434f1b4,063.195.874-66,1612.8,Cartão,001,001,2025-06-29 21:39:02.767329,2025-06-29
460cd3d8-616e-4c3e-b8d5-dd67f7d4d221,dd92eefe-248e-4dcd-9d9d-a25d70fcfa91,250.169.784-76,4001.8,TED,001,033,2025-06-29 01:16:22.496884,2025-06-29
b2cb71fc-47df-44a8-a083-c9fcbbbc2ae2,81447d88-83db-4245-ab54-80f2bf5d51b8,473.291.506-06,188.77,PIX,237,237,2025-06-29 10:26:57.333295,2025-06-29
f4f4fd76-dfac-45db-aa43-6f88df8cd6de,c35af4f0-675c-43f4-bedd-877eee3d8728,198.734.025-60,2629.73,DOC,237,237,2025-06-29 10:34:36.657453,2025-06-29
028b971e-f058-4f5d-97ed-5f165ad1ded0,9bd163be-05f6-46f2-bc0c-4ae8bd03baf7,123.645.890-70,4860.93,DOC,104,341,2025-06-29 02:27:38.979098,2025-06-29
dc2ecc31-4444-4505-ae91-dd1775ab3c5c,ea6df600-2abc-4f97-a165-f8a191b670fd,549.382.610-06,174.47,TED,237,237,2025-06-29 18:39:09.252476,2025-06-29
3a826629-279c-47d9-9fb0-ba9b65b4dd0c,41f13f1a-87bb-4ff5-a6b7-d37e26c36d12,681.907.254-67,3639.34,DOC,033,033,2025-06-29 05:38:32.561956,2025-06-29
91e09668-3611-4b57-8418-11efda5c9f7a,d662bb2f-d64b-4746-914a-bf6e42687597,457.019.836-84,5701.09,PIX,033,001,2025-06-29 13:27:32.945388,2025-06-29
45538c74-63e8-4045-8803-5e75758dccdc,1abaa4e6-8ae5-4447-b0dd-ca7237baae05,472.365.108-07,6060.26,TED,341,341,2025-06-29 09:12:55.753374,2025-06-29
06b3c235-ea41-4ed9-9377-10e9f14809a5,b300d3a9-ea40-47e8-9ca3-e7f8d49fe469,135.608.274-26,6911.71,TED,341,104,2025-06-29 13:49:55.742148,2025-06-29
a5630ad6-0077-47db-bdd6-064bd65cf206,2dc33020-b01c-48ea-9fab-78ca84bee8b2,815.304.276-90,6189.53,TED,033,033,2025-06-29 11:53:02.149366,2025-06-29
2d89a318-c0ea-422f-9d19-f74a163d7a56,dd8ebeab-561f-404f-aebf-83736d9c4a3a,043.789.165-84,4218.56,TED,001,237,2025-06-29 15:10:24.992137,2025-06-29
29522577-5e2c-4c45-bad1-ffbf0854e509,30dcebdb-cb54-4f91-ad5e-82cbc691df7f,143.295.806-24,7498.02,TED,341,341,2025-06-29 09:31:54.530170,2025-06-29
1fa70486-5399-44a2-9ad7-df2d553650ac,79ab01fd-418a-4bc6-b4fe-ad138db2115a,764.132.509-25,1475.96,DOC,001,001,2025-06-29 11:53:21.414099,2025-06-29
84d02496-9161-4f20-ba33-9d0910be07a9,9b188237-549f-4b5f-bb24-e2967ad1f2c5,912.786.530-40,25.52,Cartão,104,033,2025-06-29 20:05:08.486108,2025-06-29
ad400d4e-e34e-495e-a0cc-235f59edc0a2,9d5876c0-0f79-4ec5-bf28-6c74248e3486,607.198.345-20,1188.94,DOC,033,341,2025-06-29 02:44:20.504071,2025-06-29
b995a214-6583-4548-8d98-c608e02f8974,fca435c6-e704-4426-89f5-0f5f93663ebd,293.751.086-86,868.86,Cartão,237,341,2025-06-29 03:40:13.245828,2025-06-29
f5501711-3e3e-4466-938a-484ee4839ecb,732332e6-ada0-4def-ad64-5458fd2ecde2,475.283.609-29,5393.9,TED,104,001,2025-06-29 13:00:57.814217,2025-06-29
89dd46fd-34a4-44ae-8f44-7ed49cf2a30f,862dc453-4e3e-412f-9d9e-70712acc594a,678.104.592-01,6531.97,PIX,104,104,2025-06-29 23:37:44.609977,2025-06-29
06ff1bb0-4a96-4b3f-aec7-2bb6731c4c51,88387bce-40e7-48ef-85f1-73d5ae0f6a71,813.675.094-75,5539.49,PIX,001,104,2025-06-29 00:09:52.038805,2025-06-29
0679a55d-a9d5-413d-92d0-3bab5dbfeeca,ed845919-594f-4ad6-9da2-aa127a71fc3b,319.702.854-60,3760.48,Cartão,033,237,2025-06-29 06:30:06.478313,2025-06-29
241cea07-0b08-4882-8e4e-c51090d2b19f,eb1bb119-d9ec-4e4f-9f6a-ba36709e857c,467.132.089-40,6935.08,TED,033,001,2025-06-29 22:31:40.285999,2025-06-29
1e6bdeb1-a6d4-40ae-b30a-5be1771c2cfb,656e64ac-febc-4336-987c-e6f54b7204e5,426.105.893-60,2854.43,TED,237,341,2025-06-29 19:00:47.312014,2025-06-29
69479d76-8717-4a40-bf5a-1d05ce9b44c8,89deac32-ac34-4507-872b-1a49b63a0206,801.653.479-10,1609.95,DOC,237,001,2025-06-29 06:18:57.516159,2025-06-29
507e7877-68ed-47e7-9768-39d5631fc345,f24c3ad6-d063-4eef-b764-b5f6ad6875c4,726.910.854-49,7396.12,PIX,104,033,2025-06-29 03:35:31.359237,2025-06-29
227366bb-c1e4-46b0-b7fc-c269d71ceeef,5579e6db-c02d-466d-ade8-992c619bd02f,291.085.467-11,6737.57,TED,341,104,2025-06-29 01:35:43.253821,2025-06-29
f6c27d63-3f83-450d-8da0-d76b1fd514f7,420e4837-aee3-4262-a4c1-c1944ab0c45e,714.863.290-04,2301.31,Cartão,104,341,2025-06-29 23:32:35.479506,2025-06-29
20b2209d-ed68-49dd-8753-1b0e6f5d476b,b5641ac1-ca46-4b87-af11-e4c9a038d68a,723.015.864-80,3533.01,DOC,104,033,2025-06-29 19:17:42.105327,2025-06-29
33513860-dd8f-4db2-9988-d235470498d7,ed39a9f9-87bd-46db-a56b-b3857c1a559c,203.518.674-90,3690.67,DOC,033,237,2025-06-29 06:11:13.623854,2025-06-29
30e30376-8717-42a0-a051-4629c21ba13a,f1994c25-7785-4d49-a538-0e7b514044ed,918.063.745-01,1217.22,PIX,237,341,2025-06-29 19:39:30.715226,2025-06-29
0299d558-eb43-489b-8f2c-fb71a03b4b58,6640d7d2-7c3d-4deb-8657-fdfa521839b3,126.945.078-67,195.81,DOC,237,001,2025-06-29 09:35:01.354460,2025-06-29
8d9dff2f-6994-4103-bf70-b19124a5f270,d91de644-8ed9-4171-8d31-ff201ee78904,501.973.864-66,437.82,TED,104,237,2025-06-29 22:30:15.114833,2025-06-29
3c725277-7941-4993-9c07-c7fd0d883909,4824a036-61ce-424a-b016-85bde606dcbe,051.394.628-42,7492.93,PIX,341,237,2025-06-29 21:37:34.701433,2025-06-29
a51ec14b-3d7a-400f-825e-eeb259e679a3,b6482124-736e-4e9d-aaf6-f28b40aa0b27,347.156.829-82,181.09,TED,341,341,2025-06-29 12:44:53.966450,2025-06-29
04b8257e-fbe2-47f7-8b09-324f64d0bdc2,aa8d6bc4-3b42-4d5b-9a57-31b5d1d0f43d,941.285.637-73,1875.56,PIX,237,033,2025-06-29 14:06:55.365702,2025-06-29
f6ab443b-d0fa-43b1-af98-70bdd1d6b077,8da7eb4a-ccaf-4ae0-85db-29a1b0de4ac6,269.315.784-64,3395.14,Cartão,237,033,2025-06-29 17:08:42.954754,2025-06-29
61c06f9e-f00d-4ec3-bb08-921ed9ed11ae,c928da5b-1948-457b-8d98-cb2884756e4e,483.560.297-83,7584.34,DOC,104,033,2025-06-29 17:56:03.954583,2025-06-29
b715498b-6f39-4a5d-8f2f-aff5a662eb33,10733daa-b608-431d-9b39-da4d802fab20,014.985.637-75,6735.22,Cartão,237,341,2025-06-29 14:25:45.990559,2025-06-29
afec8ca9-de7b-4d6c-9acc-fd61c1382a5c,db162f5f-c736-4861-afac-5ccc82118aa6,748.293.651-37,4052.53,PIX,001,001,2025-06-29 20:10:55.762753,2025-06-29
046def5b-d501-40be-9042-7af3f3209b23,5d3cb324-8eaa-4e82-a238-b7c312af5c43,372.948.651-91,6659.85,TED,341,033,2025-06-29 10:07:41.804067,2025-06-29
a4108e47-e390-465e-be57-00cc724e7ccb,83971b57-fd05-4e30-ad64-a1d5eb0a0b25,148.520.396-15,5415.61,Cartão,237,341,2025-06-29 12:56:58.244371,2025-06-29
d8609b13-52d3-4c9d-a5de-ca1038cb5b0e,c3552d75-ed90-4496-827f-f37e4116f589,296.431.857-37,2750.16,PIX,001,237,2025-06-29 19:34:30.360175,2025-06-29
1fb3dbff-f935-4d26-a3f8-52df01b661b6,2561f9aa-73f1-4aa4-a653-975d4551ad53,019.487.536-93,4808.32,PIX,341,033,2025-06-29 12:07:54.774395,2025-06-29
55539880-1a25-486d-8d21-0e2fa6687a7e,d39c0bd9-fc2e-4eee-9a0c-cea6f2ff8afc,647.980.215-20,4598.97,DOC,033,341,2025-06-29 18:56:44.492764,2025-06-29
56f7fc90-9792-4e48-bde8-b6a077599b5f,4e65a9c9-7a3c-4115-b39e-79569f021089,547.968.130-39,5415.69,DOC,237,001,2025-06-29 17:48:19.092071,2025-06-29
810d5a59-02d3-4a20-81ea-08d5ca881797,21f1b63c-2567-4db7-8a29-38e18bdc748d,702.351.489-97,4306.79,Cartão,341,237,2025-06-29 07:43:38.154967,2025-06-29
da121bd0-2692-46cc-86e2-994706944415,54670719-caa6-4177-82b9-dd66515bb5d7,846.123.750-17,7584.92,Cartão,237,341,2025-06-29 14:42:31.427619,2025-06-29
52cb1f06-e404-49bf-9997-61eb11bcbd9c,8703e41f-0901-47b7-b391-41d2ecafcde7,170.892.635-68,495.86,Cartão,033,341,2025-06-29 05:36:36.579295,2025-06-29
7454ff4b-0f26-4b4f-b555-f74e5e4d5f66,e53f396b-bbae-4903-8cdb-791d6df664d8,874.106.593-00,2975.39,Cartão,001,341,2025-06-29 15:14:15.778910,2025-06-29
cf340b94-ed26-45e8-8d8d-6e0a82c78590,ca18d459-fa9d-4b88-a368-38b5b44aecc9,689.472.013-40,1874.1,DOC,237,001,2025-06-29 22:16:09.591518,2025-06-29
aec90577-d3e7-4b5b-958e-01b32fb292d4,1b4dbd9e-818a-41c9-b05c-36eb1a1a94d1,372.146.590-34,4176.99,PIX,001,033,2025-06-29 05:05:11.341904,2025-06-29
d112eb95-e124-499c-9220-f92130e9a943,de7ff9ad-bfd5-4636-966a-2686fcbb1124,169.725.340-70,3044.54,Cartão,001,033,2025-06-29 12:36:47.083671,2025-06-29
d857687f-46df-4d87-bbe9-8726839a3f6f,2c4ab233-922a-4770-a7b8-2e5a61def1c4,241.930.876-03,616.02,TED,033,033,2025-06-30 05:35:26.445622,2025-06-30
545c2349-f21f-4ad1-80d9-40f04d800820,709c3475-28bf-4e76-b236-343444487b4c,259.681.734-91,5656.47,Cartão,001,033,2025-06-30 17:16:24.268353,2025-06-30
31b525c9-60c8-48a7-9d63-038799125950,8aef107e-0101-430c-87ee-7b74a1f574b0,186.549.027-01,3444.28,Cartão,104,033,2025-06-30 08:06:43.402842,2025-06-30
0d8bd0e5-ee7a-452b-ae16-19a99cbdf6f0,d638fe57-8763-4640-9714-6a3ede0754d8,476.512.039-25,4921.77,TED,237,237,2025-06-30 11:07:32.271090,2025-06-30
a6f15344-f385-42e9-816d-7cb91ddc651c,3dd2632b-ae42-4b2f-8414-927d255e1b2b,642.381.507-08,3779.87,Cartão,341,033,2025-06-30 03:50:02.761476,2025-06-30
0f739fc3-1f1c-48d3-aca5-7592b6142f8c,86a11946-28af-493b-bac7-4394221b00ca,548.273.690-38,1198.04,DOC,104,033,2025-06-30 17:59:39.412452,2025-06-30
ccc0f9f4-2c33-43c2-a88e-e5850702d8ed,885df6db-1454-4bb3-9a76-54e962ff926e,253.479.861-82,6864.68,DOC,104,001,2025-06-30 08:38:22.817300,2025-06-30
7d0ab57e-ef3f-412d-954b-1551eed612ea,a16fd352-f667-4ad1-becc-411e7042d508,709.354.218-23,6226.57,PIX,001,104,2025-06-30 00:06:40.533380,2025-06-30
5af3ee75-f9c0-4e54-beee-3052c1a713b6,7af6db82-3e15-4157-9415-eeea3271c3f9,473.895.216-19,6446.94,PIX,033,237,2025-06-30 02:41:30.472444,2025-06-30
71ec23e3-930d-47d5-a87a-8d8eef534550,6491866e-1f71-455d-b477-9a95811c3cad,789.216.054-01,6632.93,Cartão,237,341,2025-06-30 07:24:58.354821,2025-06-30
2c5a651c-e477-4347-a00a-ae317a484417,7b78eeed-34ed-4b6c-bd0d-b75e39c37e94,209.674.158-02,4201.65,TED,341,341,2025-06-30 02:32:21.479846,2025-06-30
c5915cfe-32af-4ace-9eda-a41591bf0f38,b0f7fb6d-aab6-4d94-b8d4-c337d4008c54,837.526.914-09,7761.07,Cartão,001,001,2025-06-30 04:18:21.988632,2025-06-30
16140db4-fca7-4b1f-8848-3cf1b6edca8f,cb54ea9d-8621-4c9d-b2d6-5b15bab3a412,674.150.839-20,496.4,TED,001,341,2025-06-30 12:50:39.015218,2025-06-30
e1ba50c9-af89-4e63-b442-448ba998deb6,0e65df32-5476-41d9-9779-a776ec619f37,285.761.409-85,296.89,PIX,237,033,2025-06-30 20:51:01.389243,2025-06-30
7d73a266-7153-4567-a733-a8ae8181206b,5c4aefc6-87dd-4d56-8987-4a3ef8d44f8e,815.204.793-79,6063.25,PIX,341,341,2025-06-30 06:25:17.892415,2025-06-30
04a356ed-2e52-4b1c-8829-cb9a240b5d79,fdcd6544-7a53-46b7-9dc8-e19a2fb6d4ec,430.927.815-97,5962.71,TED,341,104,2025-06-30 02:40:25.333308,2025-06-30
67b4c265-2048-457e-bbc8-29e93f2172e1,d08531b1-5fed-4f90-8256-1269a698c1d6,783.126.059-59,1290.5,PIX,341,001,2025-06-30 00:08:09.141241,2025-06-30
46cbecda-e839-4f6a-9ceb-70e78b7fd6b3,fffd6471-c638-4093-8eb8-8c8ac08a98ec,759.364.801-00,1593.89,PIX,001,237,2025-06-30 00:03:08.232980,2025-06-30
67492963-939e-4956-b437-7768982a7a13,b5cff14d-cd0e-480d-96a6-396eb489e0fd,102.456.837-71,6562.18,DOC,237,001,2025-06-30 19:49:16.881417,2025-06-30
e4a74ac5-c56a-4f34-8103-0466155fe956,50da2134-430a-4908-a045-2ca50af6a347,247.601.935-61,7333.61,PIX,033,033,2025-06-30 23:48:04.319845,2025-06-30
6b915367-b5e5-4173-9e4b-56750b6c697e,103f8e40-90d1-478f-b7cb-7510f987bb03,759.831.062-95,2560.75,Cartão,341,104,2025-06-30 17:01:49.501401,2025-06-30
7a6ae0f6-031d-4a0e-98cf-280eae54c9e5,be62d186-55bb-46c0-8223-df5bd56680b4,397.842.650-10,2011.76,Cartão,033,104,2025-06-30 02:58:01.548981,2025-06-30
72a1882a-087f-4ee0-b3a7-acabf18143fe,7a006b44-4840-48e0-8d7c-2ff2781cab1a,231.480.967-03,2989.96,PIX,104,001,2025-06-30 16:22:18.696576,2025-06-30
6a8c2224-8177-4d1a-89a2-e5427e921728,69e331c5-0c82-4ac8-a091-7772137ee661,694.817.523-64,648.12,PIX,104,104,2025-06-30 11:53:00.412605,2025-06-30
1ad3c681-3de0-4204-a804-19c0fadb20b6,e3f3d43f-3ce8-4216-a19e-b0174b41db68,472.631.089-50,7267.97,Cartão,237,033,2025-06-30 13:46:18.186083,2025-06-30
52d971a0-c253-40c7-8c47-b9df8ccfd471,af170eea-3cdb-4683-85bb-9fa4d8adfd9e,691.237.458-19,6498.91,Cartão,033,033,2025-06-30 19:52:56.051217,2025-06-30
ea4af810-590d-4f11-9285-6810b404611f,e537bdd2-ab04-4b55-9be3-f59d745f4302,791.385.460-00,4837.51,Cartão,033,237,2025-06-30 03:33:50.055291,2025-06-30
68497b25-5659-4396-bad2-3a5ed337bc3f,7747b7ca-2fdc-43d3-b551-7425f719c731,301.294.576-80,839.06,PIX,104,001,2025-06-30 19:35:41.519546,2025-06-30
0ad03995-6049-42cf-8d8e-834df94e3a31,2ff878bf-0007-47c0-b73a-388780960e0c,436.597.180-84,7489.17,TED,237,341,2025-06-30 21:29:56.022778,2025-06-30
55bb4f6a-af4e-4db3-877b-74dd6aec7b22,273f9c0a-04f6-4af6-99a1-5d439b116fd4,065.129.748-67,2716.16,PIX,237,104,2025-06-30 03:15:55.406814,2025-06-30
3deb801e-371a-4285-9aa5-e60dc3c057ad,b22fd458-fd60-49b5-a39c-1839dbccba09,597.043.126-52,3857.98,TED,033,341,2025-06-30 04:52:44.177283,2025-06-30
a96e4380-73de-470f-8441-50a203000f06,eaffcb42-4c1e-4c09-853c-47029baf1cea,682.140.359-70,4109.85,Cartão,033,001,2025-06-30 17:33:11.731941,2025-06-30
f61fa6e7-8b7d-4129-b8b3-3ec346e08604,45c852ec-8a88-45ea-93d7-cb1003bbaa83,254.763.108-35,4088.14,TED,001,104,2025-06-30 11:38:48.660443,2025-06-30
e27db8d2-bdae-405a-895e-a5e5ab4cdfe4,7243b707-0bfd-41ad-a4b8-40a4fd31e86c,563.804.129-05,4670.96,PIX,237,237,2025-06-30 10:10:35.220114,2025-06-30
6b83b660-2ad7-4778-b36b-bb7ed89f036b,34c34ecf-7ba9-4beb-b782-3a2576474fcd,249.085.167-58,6310.76,Cartão,237,033,2025-06-30 21:41:22.296008,2025-06-30
4e17bcac-2b94-4a3b-ac2b-f0992a03506c,30277455-3f05-474c-8883-7110da9c5f08,046.129.538-51,6491.28,PIX,237,001,2025-06-30 17:04:36.625203,2025-06-30
cb5802e7-0f34-4ca5-b268-9d1ad9b725e1,727d5b8e-8a44-4ca4-abed-80f4aba7c5e5,763.982.415-09,1780.42,DOC,033,033,2025-06-30 05:45:14.239993,2025-06-30
5fb8c939-da55-42e8-ab9c-fa3e50773ac5,a132b1c2-4be2-4343-a85d-58d52e5c8cb8,325.780.496-29,5390.49,TED,001,237,2025-06-30 15:59:03.237865,2025-06-30
c1cade5b-2306-4bbc-bfad-2d0bb99a8e02,b2b40301-ad7e-433a-af85-b0738aeb34f9,863.912.450-70,4177.77,Cartão,033,033,2025-06-30 14:56:00.234889,2025-06-30
9d729ac9-bf1b-4908-824f-c3f512383150,ac5e412b-5f98-47d7-be79-7e600d3024fe,629.187.305-21,932.43,DOC,033,001,2025-06-30 17:33:41.736378,2025-06-30
7043d0d6-9ff6-401b-b218-650eac57922d,63dbf517-53ec-47f7-a468-44ffd581409c,360.987.215-21,3532.91,PIX,001,033,2025-06-30 22:46:32.928914,2025-06-30
f0148633-fa81-4cd5-a603-d0f675bd2eb9,43205e22-0a88-4927-b7be-db7778f48c98,084.932.615-05,4808.18,PIX,341,033,2025-06-30 22:04:47.400717,2025-06-30
2ce3c871-7780-4258-a089-919a9d91c340,64a567af-9b56-4e59-afb8-4e75d713ace8,371.294.605-80,2014.1,Cartão,341,341,2025-06-30 11:36:09.788392,2025-06-30
4df2c8bf-635f-49d2-abea-2c4c3efdbbf2,dce68395-fd10-464a-a224-4153a81ce5e5,369.475.201-34,6126.96,Cartão,104,237,2025-06-30 00:36:40.594032,2025-06-30
8413fb70-5dc2-4f0c-b62d-745049a5c0c6,172f6aa0-cd45-4dbd-beac-2ae65aeebc32,165.709.248-85,3259.96,Cartão,341,341,2025-06-30 09:01:41.837313,2025-06-30
40c6fed2-d739-4117-a83f-965b2a2674ed,d86b177e-9af9-4f22-9c81-22afbaf88c5d,079.265.381-59,416.49,PIX,341,033,2025-06-30 14:23:38.507599,2025-06-30
c7399dae-afc7-425c-8e63-f1a3695539de,71e0bb6f-5764-46a6-86b3-df7beec162c8,897.105.634-75,7688.99,Cartão,237,341,2025-06-30 02:11:10.219326,2025-06-30
c19debb9-c72c-48e7-b80b-a6c402c5abef,decedf04-ee2a-459e-8d13-dd2d19dfa4ec,704.192.568-49,4838.58,DOC,001,104,2025-06-30 07:44:52.715091,2025-06-30
913ffc84-a530-4979-98d1-2e03c6bbc814,68935a9e-cc54-4d80-99ad-53538569cf3c,045.326.198-15,7255.04,TED,341,104,2025-06-30 22:15:28.113689,2025-06-30
2f4afb31-bfcb-4db4-bf9a-2b1e9ca8a2a8,1de8051f-3c26-48d8-9053-9b4b6f12cea9,874.569.310-20,3732.15,TED,033,033,2025-06-30 19:10:33.203570,2025-06-30
807aa5aa-cb46-4a35-820e-5f35721ce022,59d5a7b6-2025-4ee0-8ac3-ce6caf507cf2,463.512.809-15,5185.9,Cartão,001,341,2025-06-30 03:45:33.922764,2025-06-30
13c65d36-28bc-43f6-ad39-20a028518c28,18f1efa0-dc4d-4e54-811f-8cbd142c6843,025.613.897-40,263.23,DOC,104,341,2025-06-30 01:38:12.400545,2025-06-30
7a304088-2168-4eac-bd31-7120530ae9ea,270b463f-ab8f-449f-853c-11cfffc929b2,480.791.362-03,2425.91,DOC,033,001,2025-06-30 21:18:38.059868,2025-06-30
afa5c9d5-fed7-41ac-9615-90ccc05fcf74,6dfbf872-2b14-4879-b29c-8df0fe6f0812,263.418.507-35,993.74,DOC,033,104,2025-06-30 05:17:16.382950,2025-06-30
994aa8be-809e-487d-a0f9-f076aa273e36,03421e63-abdd-4496-89ee-2063b53e4732,518.092.364-60,5899.77,PIX,033,001,2025-06-30 01:30:31.718013,2025-06-30
14237eee-269b-4fc8-a785-0af27fa84c0a,a62592a7-8abd-40b3-9222-5c13ed0e5727,584.263.109-15,90.03,Cartão,104,341,2025-06-30 03:40:32.443857,2025-06-30
b686b128-c67c-460a-9b29-629b7a361018,5d643566-016f-4545-a6bd-781723d88476,251.987.403-14,7798.28,TED,341,104,2025-06-30 10:25:29.181942,2025-06-30
a61548d5-c67d-4808-a92a-64c1fbb9265c,e649a493-f73d-4a32-af01-e4a18f70c3d2,085.237.461-53,4009.26,TED,001,104,2025-06-30 07:02:06.794986,2025-06-30
b37c1b71-22bc-45e8-8d24-1d3ff7b70dbf,8199e9b0-9259-45ad-98a9-e0cf0c72c916,489.170.635-00,1619.24,Cartão,237,237,2025-06-30 07:55:00.840604,2025-06-30
09c4556d-df38-41a7-b302-c4c52e141be9,3576e8d8-a28b-4ac0-8fb8-e276f2d5ab7f,612.893.075-12,6058.59,TED,104,341,2025-06-30 22:38:09.012219,2025-06-30
15dd23bc-6304-4950-b78e-c8b458160f4e,9ef7ab15-6554-4af3-a647-3c8de8e2a4e3,349.210.687-04,3321.52,DOC,104,104,2025-06-30 08:49:52.591877,2025-06-30
a07d0e4b-774b-4ca9-bae0-f2202f50f9df,74752714-86e8-43b3-a42a-15edf31a9f39,137.245.896-46,7012.32,TED,341,341,2025-06-30 08:02:56.690308,2025-06-30
0d698015-956e-4cc8-a065-34d0a5aaf333,a6a6e549-3679-4dc5-8c1e-e2d9d78491b3,350.246.179-16,7073.02,Cartão,104,001,2025-06-30 17:32:19.558859,2025-06-30
a4c782f4-726d-4af1-893b-263b4251ec6b,a6e22e9d-251f-4112-8fbc-81bd21f6ac16,964.528.710-30,3763.67,PIX,033,341,2025-06-30 16:05:51.579113,2025-06-30
c3de01fe-dbc2-44e6-8a59-5911b654f8a2,8c1856fc-1019-4dbb-a0b5-8c34008dd471,356.427.809-56,7059.39,PIX,033,341,2025-06-30 00:11:54.898483,2025-06-30
7acc5415-3af6-411d-b5b7-4a1449ff7adf,882255c0-e3ac-47d1-b8d2-5d8d3fc680f2,283.406.791-04,2363.68,Cartão,341,033,2025-06-30 07:20:36.329064,2025-06-30
cc2492b1-61f5-4195-aee9-4b21bd45d6ba,be2f73a3-8c1e-4fe2-9965-44283e267285,425.093.178-14,7463.66,DOC,341,341,2025-06-30 11:50:47.745465,2025-06-30
691758df-9302-4a06-847b-7754f206c79a,d38320db-ac0e-4a2d-9a59-3ab1097a1c33,712.054.683-07,3653.93,DOC,341,104,2025-06-30 20:02:59.605169,2025-06-30
320d0300-e26d-4e42-a2de-674a7b5cba71,7b39d4d9-399d-43df-9494-ab3f2190b424,984.370.261-13,3540.53,Cartão,341,341,2025-06-30 08:32:12.845067,2025-06-30
86d1c0f9-545a-44ac-811e-d05974dcd6ac,d6a136cc-8320-46a7-a9fc-6307407005aa,370.948.562-29,6282.97,TED,033,341,2025-06-30 17:41:00.710806,2025-06-30
41a62d3b-9540-4db6-a87f-1d8b233e86a8,3ac31d15-07cc-40ac-9e3a-bac46f68cfcd,835.641.079-75,7088.03,TED,033,001,2025-06-30 00:13:26.288929,2025-06-30
7342f69e-83e5-4455-be15-1b945f642dc4,3ab15406-a3ce-4608-a30b-9b943eb6f58f,346.721.859-82,1415.87,PIX,033,237,2025-06-30 13:37:25.135245,2025-06-30
e5f97b66-19c0-4829-8832-b7e0361fd860,27382e17-351a-4d54-b5e0-064afdf6939c,320.617.948-31,1134.94,PIX,237,341,2025-06-30 02:15:17.573143,2025-06-30
c610c1d9-c84b-41fa-8d02-bdfe00525a51,45646f3d-35bf-4f54-bcbe-5003bf7f5d69,604.257.931-25,1822.58,PIX,001,341,2025-06-30 16:38:19.973927,2025-06-30
8a71af45-2444-4e3d-86ad-a11555484f01,63fe2a3b-2a09-49cc-9614-4af8798cb39f,396.087.214-31,840.45,PIX,033,104,2025-06-30 03:19:48.373768,2025-06-30
c21a2830-a049-4d63-ac59-19b4a8ecb1eb,d066e55f-d27f-4cfe-b690-26d7c3d9e93d,965.402.871-94,454.35,TED,237,033,2025-06-30 23:23:41.461760,2025-06-30
70d9f2d1-00dc-43fb-9a88-22fd6fc370df,23c0f958-4c95-4554-ba4c-99de13163c97,128.735.046-17,567.76,TED,033,033,2025-06-30 00:19:38.925352,2025-06-30
353ca8f1-4fff-4017-8dae-80eeec8400a5,7176a028-fbfa-4c3a-a40a-b9454a7f92a9,513.649.728-91,1484.78,TED,237,001,2025-06-30 12:21:09.925447,2025-06-30
571c7f11-e24e-43dd-81f7-5dbd6698804e,2081183b-2230-4ebc-87f2-bcbd9a8a07c4,124.763.908-87,969.29,DOC,341,237,2025-06-30 10:43:59.681372,2025-06-30
a6a2bde2-25b8-4682-ab5f-8b8472f434cb,39bdcd46-d634-40b2-8f61-ec802a6937ea,670.483.951-84,3801.86,Cartão,033,001,2025-06-30 19:03:16.868549,2025-06-30
